Customer_ID,Age,Gender,Annual_Income,Employment_Status,Credit_Score,Total_Debt,Debt_to_Income_Ratio,Credit_Card_Limit,Credit_Utilization_Rate,Late_Payments_30_Days,Late_Payments_90_Days,Default_Status,Loan_Purpose
CUST-2000,33,Male,72903.19,Employed,716,5701.03,0.0782,18108.19,0.5098,0,0,0,Auto
CUST-2001,24,Male,60147.53,Self-Employed,525,18754.0,0.3118,7831.65,0.5482,5,2,1,Small Business
CUST-2002,32,Male,40759.82,Employed,634,6338.15,0.1555,7809.99,0.4517,2,0,0,Debt Consolidation
CUST-2003,62,Male,91649.02,Self-Employed,647,17266.68,0.1884,9638.9,0.4623,0,0,0,Small Business
CUST-2004,39,Female,83462.42,Employed,540,15549.05,0.1863,11885.22,0.5921,1,1,0,Home Improvement
CUST-2005,38,Male,51323.84,Employed,537,12163.75,0.237,4566.01,0.6034,6,3,0,Personal
CUST-2006,36,Female,33265.8,Employed,735,8758.89,0.2633,6614.38,0.3925,0,0,0,Personal
CUST-2007,33,Male,25000.0,Self-Employed,620,6272.5,0.2509,5598.27,0.417,0,0,0,Small Business
CUST-2008,43,Male,32909.37,Unemployed,532,8747.31,0.2658,4969.92,0.5452,0,0,1,Small Business
CUST-2009,35,Female,85142.42,Employed,626,13673.87,0.1606,11282.11,0.2417,2,0,0,Debt Consolidation
CUST-2010,22,Male,109922.67,Employed,569,26711.21,0.243,10069.76,0.4864,6,3,1,Debt Consolidation
CUST-2011,39,Female,58903.06,Employed,553,18100.91,0.3073,8686.25,0.4235,5,1,1,Home Improvement
CUST-2012,60,Male,44427.83,Employed,654,10031.8,0.2258,8251.67,0.3733,0,0,0,Personal
CUST-2013,38,Male,83548.78,Employed,671,9407.59,0.1126,10494.16,0.369,0,0,0,Debt Consolidation
CUST-2014,25,Male,53290.97,Employed,605,16381.64,0.3074,5377.13,0.4245,0,0,0,Auto
CUST-2015,47,Male,125141.93,Self-Employed,682,61106.8,0.4883,18962.59,0.5243,0,0,0,Small Business
CUST-2016,22,Female,86553.41,Self-Employed,647,51802.22,0.5985,14336.84,0.6593,0,0,0,Debt Consolidation
CUST-2017,32,Female,95220.3,Employed,632,24033.6,0.2524,15984.51,0.5339,1,0,0,Small Business
CUST-2018,31,Male,60102.41,Self-Employed,525,33789.57,0.5622,6649.52,0.6677,2,1,1,Small Business
CUST-2019,28,Male,28819.3,Unemployed,614,15107.08,0.5242,6364.57,0.6816,0,0,0,Personal
CUST-2020,31,Male,70207.13,Employed,670,13325.31,0.1898,15093.12,0.3484,0,0,0,Debt Consolidation
CUST-2021,27,Female,167839.14,Self-Employed,506,80512.44,0.4797,8301.9,0.6152,0,0,0,Auto
CUST-2022,36,Female,70873.36,Self-Employed,591,17548.24,0.2476,11502.9,0.573,0,0,0,Personal
CUST-2023,40,Female,34761.56,Employed,567,4386.91,0.1262,3351.63,0.5196,0,0,0,Personal
CUST-2024,36,Male,27560.25,Student,669,11726.89,0.4255,6394.55,0.3314,0,0,0,Home Improvement
CUST-2025,29,Male,117650.11,Self-Employed,794,33000.86,0.2805,30798.91,0.3677,0,0,0,Personal
CUST-2026,35,Male,146641.17,Employed,646,29430.88,0.2007,19805.02,0.509,0,0,0,Home Improvement
CUST-2027,46,Female,106240.45,Employed,610,37471.01,0.3527,20238.25,0.7212,0,0,0,Personal
CUST-2028,41,Male,54518.14,Employed,559,4732.17,0.0868,6427.11,0.5577,1,0,0,Debt Consolidation
CUST-2029,37,Female,160127.86,Employed,689,28390.67,0.1773,31129.97,0.4249,0,0,0,Auto
CUST-2030,47,Male,70745.68,Self-Employed,646,28609.55,0.4044,10456.74,0.6709,0,0,0,Small Business
CUST-2031,43,Male,145437.56,Employed,826,7955.43,0.0547,16389.97,0.1065,0,0,0,Personal
CUST-2032,36,Male,43312.38,Employed,682,2165.62,0.05,9663.96,0.23,0,0,0,Auto
CUST-2033,59,Male,147525.24,Employed,578,59939.51,0.4063,14286.68,0.6523,6,0,1,Debt Consolidation
CUST-2034,40,Female,71055.7,Employed,669,3552.78,0.05,6205.88,0.4445,0,0,0,Home Improvement
CUST-2035,21,Female,46148.11,Employed,581,9561.89,0.2072,4261.08,0.3919,0,0,0,Debt Consolidation
CUST-2036,38,Male,29661.51,Unemployed,526,12164.19,0.4101,4447.43,0.6419,1,0,0,Auto
CUST-2037,22,Female,70504.15,Employed,554,23350.97,0.3312,7138.27,0.5595,1,1,0,Home Improvement
CUST-2038,59,Male,85960.52,Employed,741,8088.88,0.0941,15367.64,0.2428,0,0,0,Auto
CUST-2039,24,Female,53744.43,Employed,626,16977.87,0.3159,5942.06,0.5299,0,0,0,Small Business
CUST-2040,36,Female,33918.64,Unemployed,676,9649.85,0.2845,6694.05,0.5748,0,0,0,Debt Consolidation
CUST-2041,30,Female,29688.48,Employed,666,3666.53,0.1235,6846.83,0.4146,0,0,0,Home Improvement
CUST-2042,46,Male,113419.53,Employed,594,48883.82,0.431,19020.56,0.6451,3,3,1,Home Improvement
CUST-2043,30,Male,88716.52,Self-Employed,708,10912.13,0.123,19430.44,0.4327,0,0,0,Home Improvement
CUST-2044,34,Male,72075.0,Employed,596,19589.99,0.2718,13080.29,0.5051,0,0,0,Small Business
CUST-2045,45,Female,30980.38,Employed,636,6964.39,0.2248,8146.53,0.4997,0,0,0,Home Improvement
CUST-2046,56,Male,45739.56,Employed,739,7803.17,0.1706,7976.02,0.2424,0,0,0,Auto
CUST-2047,29,Male,42281.95,Unemployed,419,25876.55,0.612,3347.97,0.7396,1,0,0,Personal
CUST-2048,42,Female,69854.38,Employed,544,14962.81,0.2142,5852.47,0.5072,4,0,0,Home Improvement
CUST-2049,24,Male,36154.23,Self-Employed,614,12173.13,0.3367,5620.87,0.5196,1,0,0,Personal
CUST-2050,24,Male,67162.06,Employed,579,26797.66,0.399,5649.51,0.7256,1,0,0,Small Business
CUST-2051,44,Male,25000.0,Employed,549,5387.5,0.2155,5629.19,0.6747,5,0,0,Home Improvement
CUST-2052,35,Male,69013.06,Employed,562,20144.91,0.2919,6555.65,0.5427,4,0,0,Debt Consolidation
CUST-2053,44,Male,25000.0,Employed,527,6382.5,0.2553,4117.55,0.567,2,1,1,Debt Consolidation
CUST-2054,47,Female,49784.03,Self-Employed,640,18385.24,0.3693,5488.07,0.4199,1,0,0,Auto
CUST-2055,47,Female,72496.83,Self-Employed,732,22532.01,0.3108,16264.1,0.1666,0,0,0,Home Improvement
CUST-2056,39,Female,87938.52,Employed,688,18036.19,0.2051,11670.36,0.4369,0,0,0,Debt Consolidation
CUST-2057,32,Male,42648.59,Employed,665,5987.86,0.1404,6714.22,0.4016,0,0,0,Auto
CUST-2058,46,Female,29510.4,Unemployed,613,10384.71,0.3519,4110.0,0.6062,3,1,1,Personal
CUST-2059,30,Female,33298.77,Unemployed,607,12110.76,0.3637,3837.12,0.4424,4,3,1,Small Business
CUST-2060,39,Female,65169.07,Self-Employed,576,15471.14,0.2374,6027.31,0.4836,1,0,0,Personal
CUST-2061,32,Male,41683.62,Self-Employed,568,8415.92,0.2019,4419.01,0.4854,0,0,0,Home Improvement
CUST-2062,42,Female,30076.37,Student,615,5955.12,0.198,5659.41,0.3333,5,0,0,Home Improvement
CUST-2063,42,Male,94622.68,Employed,514,35218.56,0.3722,8408.34,0.8622,0,0,0,Auto
CUST-2064,49,Female,42147.18,Unemployed,517,15872.63,0.3766,7600.64,0.7659,6,0,1,Debt Consolidation
CUST-2065,29,Male,91505.12,Employed,573,35421.63,0.3871,15744.43,0.5193,1,1,0,Home Improvement
CUST-2066,44,Female,98348.55,Employed,727,37687.16,0.3832,23547.09,0.3711,0,0,0,Home Improvement
CUST-2067,40,Female,188190.53,Self-Employed,681,61143.1,0.3249,28208.81,0.425,0,0,0,Small Business
CUST-2068,32,Male,25000.0,Employed,735,4590.0,0.1836,5196.63,0.3377,0,0,0,Auto
CUST-2069,41,Female,86412.01,Employed,655,30555.29,0.3536,8274.14,0.6177,0,0,0,Small Business
CUST-2070,25,Female,25804.01,Student,566,9952.61,0.3857,4694.09,0.6578,3,2,1,Personal
CUST-2071,51,Female,40288.42,Employed,645,8102.0,0.2011,8507.83,0.6226,0,0,0,Personal
CUST-2072,45,Male,73252.81,Employed,590,13683.62,0.1868,10557.23,0.5656,0,0,0,Home Improvement
CUST-2073,33,Female,27710.28,Student,648,5428.44,0.1959,6256.61,0.4266,0,0,0,Debt Consolidation
CUST-2074,35,Female,68678.1,Self-Employed,645,31241.67,0.4549,7453.49,0.4677,0,0,0,Personal
CUST-2075,30,Male,133087.08,Employed,521,36838.5,0.2768,9608.99,0.4518,4,3,1,Home Improvement
CUST-2076,48,Female,79829.91,Self-Employed,558,39156.57,0.4905,8837.09,0.5459,1,0,1,Debt Consolidation
CUST-2077,44,Male,36568.19,Student,643,12817.15,0.3505,6139.9,0.5403,0,0,0,Debt Consolidation
CUST-2078,35,Male,94199.26,Employed,521,14186.41,0.1506,10905.18,0.4329,2,1,0,Small Business
CUST-2079,21,Female,48006.95,Employed,533,6730.57,0.1402,5339.25,0.7507,3,0,0,Small Business
CUST-2080,45,Female,81904.49,Self-Employed,721,19214.79,0.2346,16932.88,0.408,0,0,0,Personal
CUST-2081,38,Male,47606.26,Employed,537,13601.11,0.2857,5522.5,0.5574,1,0,0,Auto
CUST-2082,51,Female,73423.53,Employed,682,24281.16,0.3307,14710.98,0.3659,0,0,0,Debt Consolidation
CUST-2083,32,Male,34294.49,Employed,712,6337.62,0.1848,6387.88,0.3233,0,0,0,Auto
CUST-2084,40,Female,100154.72,Employed,686,26460.88,0.2642,20119.32,0.3264,0,0,0,Small Business
CUST-2085,34,Female,32365.77,Unemployed,482,11732.59,0.3625,3437.83,0.6463,6,2,1,Auto
CUST-2086,35,Female,74471.16,Employed,675,7655.64,0.1028,12761.04,0.3214,0,0,0,Personal
CUST-2087,53,Female,54047.82,Employed,583,13506.55,0.2499,5189.3,0.5176,3,2,1,Auto
CUST-2088,37,Male,52814.49,Employed,688,8550.67,0.1619,10736.7,0.3994,0,0,0,Home Improvement
CUST-2089,30,Female,39854.68,Employed,554,4694.88,0.1178,5312.94,0.2082,1,0,0,Small Business
CUST-2090,43,Male,76196.75,Employed,573,21434.15,0.2813,8236.4,0.5124,5,2,1,Home Improvement
CUST-2091,48,Female,96362.48,Employed,571,14309.83,0.1485,8738.39,0.4611,1,1,0,Home Improvement
CUST-2092,56,Male,40832.02,Employed,685,12657.93,0.31,6972.66,0.2321,0,0,0,Personal
CUST-2093,27,Female,36791.22,Unemployed,577,7667.29,0.2084,6967.99,0.4588,1,0,0,Personal
CUST-2094,36,Female,54679.93,Employed,710,6884.2,0.1259,9108.8,0.3245,0,0,0,Personal
CUST-2095,45,Male,33230.78,Unemployed,553,15425.73,0.4642,6417.81,0.6625,1,0,0,Personal
CUST-2096,35,Female,73168.8,Employed,544,26918.8,0.3679,11298.93,0.7405,5,0,0,Home Improvement
CUST-2097,42,Male,30414.81,Unemployed,490,8336.7,0.2741,3996.44,0.5696,6,0,1,Small Business
CUST-2098,47,Female,165191.55,Employed,765,24233.6,0.1467,37845.59,0.2414,0,0,0,Personal
CUST-2099,42,Male,55408.03,Employed,675,19802.83,0.3574,12287.12,0.5841,0,0,0,Debt Consolidation
CUST-2100,36,Female,33465.28,Unemployed,696,14707.99,0.4395,4277.07,0.5083,0,0,0,Personal
CUST-2101,39,Female,29534.51,Student,690,1476.73,0.05,5222.74,0.2909,0,0,0,Home Improvement
CUST-2102,48,Female,55560.45,Employed,669,12590.0,0.2266,12328.77,0.416,0,0,0,Small Business
CUST-2103,50,Male,135902.08,Employed,555,39044.67,0.2873,16489.77,0.5694,0,0,0,Small Business
CUST-2104,41,Male,148181.19,Employed,549,51759.69,0.3493,14157.36,0.4962,6,3,1,Auto
CUST-2105,47,Male,31512.66,Self-Employed,528,9286.78,0.2947,5680.59,0.5305,2,0,0,Home Improvement
CUST-2106,34,Female,81912.04,Employed,529,36115.02,0.4409,12376.75,0.5035,4,2,1,Personal
CUST-2107,33,Male,33906.55,Unemployed,486,14851.07,0.438,3846.55,0.7435,1,0,0,Auto
CUST-2108,34,Female,94307.63,Employed,640,24010.72,0.2546,17400.63,0.4243,0,0,0,Debt Consolidation
CUST-2109,31,Male,57769.2,Employed,676,10005.63,0.1732,12589.67,0.3605,0,0,0,Debt Consolidation
CUST-2110,50,Female,27991.05,Student,457,7297.27,0.2607,4030.95,0.6727,1,1,0,Home Improvement
CUST-2111,32,Female,70040.48,Self-Employed,516,35643.6,0.5089,5399.4,0.8607,6,1,1,Small Business
CUST-2112,34,Male,72553.62,Employed,647,27962.17,0.3854,10718.87,0.3955,0,0,0,Home Improvement
CUST-2113,41,Female,91917.3,Employed,680,31739.04,0.3453,18639.79,0.4578,0,0,0,Auto
CUST-2114,47,Female,45477.66,Self-Employed,568,20983.39,0.4614,8156.45,0.6058,3,3,1,Home Improvement
CUST-2115,26,Female,128676.08,Employed,774,16817.96,0.1307,13834.63,0.3532,0,0,0,Debt Consolidation
CUST-2116,35,Female,37736.83,Student,601,8241.72,0.2184,4418.89,0.4261,1,0,0,Small Business
CUST-2117,34,Male,76484.05,Employed,645,23365.88,0.3055,12124.72,0.4137,0,0,0,Small Business
CUST-2118,45,Male,57424.23,Self-Employed,629,29797.43,0.5189,5915.05,0.5404,2,1,0,Small Business
CUST-2119,38,Male,74263.78,Self-Employed,584,31562.11,0.425,8876.37,0.5263,0,0,0,Auto
CUST-2120,46,Female,33287.79,Student,637,7519.71,0.2259,7935.0,0.4273,0,0,0,Small Business
CUST-2121,37,Female,37283.24,Student,630,11598.82,0.3111,7657.24,0.4209,1,0,0,Home Improvement
CUST-2122,45,Female,81760.35,Employed,491,16392.95,0.2005,9939.86,0.6541,0,0,0,Home Improvement
CUST-2123,37,Male,103323.46,Employed,693,20447.71,0.1979,18270.29,0.3089,0,0,0,Personal
CUST-2124,22,Female,36569.09,Employed,583,15011.61,0.4105,6178.4,0.4778,2,0,0,Auto
CUST-2125,45,Male,28876.99,Employed,569,9090.48,0.3148,5924.65,0.8602,4,0,1,Personal
CUST-2126,33,Male,73197.09,Employed,597,27661.18,0.3779,6638.95,0.5189,0,0,0,Personal
CUST-2127,28,Male,86688.5,Employed,694,28234.44,0.3257,18523.64,0.3553,0,0,0,Small Business
CUST-2128,58,Male,48906.77,Employed,698,9057.53,0.1852,13490.9,0.4964,0,0,0,Home Improvement
CUST-2129,43,Female,44957.42,Employed,578,17731.21,0.3944,7971.1,0.6067,1,0,0,Debt Consolidation
CUST-2130,41,Female,37959.4,Unemployed,565,13437.63,0.354,4092.53,0.6682,6,2,1,Debt Consolidation
CUST-2131,38,Male,110213.6,Employed,680,40977.42,0.3718,21093.55,0.4556,0,0,0,Small Business
CUST-2132,30,Male,67834.57,Self-Employed,737,23016.27,0.3393,9083.48,0.4346,0,0,0,Home Improvement
CUST-2133,34,Male,147455.41,Employed,699,21749.67,0.1475,29026.62,0.2428,0,0,0,Personal
CUST-2134,43,Female,39353.47,Employed,603,8197.33,0.2083,6896.27,0.523,0,0,0,Home Improvement
CUST-2135,39,Male,57307.43,Employed,574,13570.4,0.2368,6508.87,0.603,6,2,1,Auto
CUST-2136,33,Female,25000.0,Employed,653,7505.0,0.3002,3244.66,0.5155,1,0,0,Small Business
CUST-2137,32,Female,80394.58,Employed,696,26506.09,0.3297,12454.86,0.4149,0,0,0,Home Improvement
CUST-2138,44,Male,25000.0,Employed,675,4320.0,0.1728,3507.09,0.2905,0,0,0,Home Improvement
CUST-2139,38,Male,25156.83,Student,589,8658.98,0.3442,4941.73,0.6824,0,0,0,Home Improvement
CUST-2140,49,Male,113313.45,Self-Employed,556,38945.83,0.3437,13089.29,0.6771,0,0,0,Home Improvement
CUST-2141,56,Male,36819.5,Unemployed,517,10699.75,0.2906,4677.41,0.9281,4,0,1,Debt Consolidation
CUST-2142,55,Female,28898.4,Self-Employed,467,8620.39,0.2983,4113.02,0.6321,0,0,0,Home Improvement
CUST-2143,60,Female,57840.99,Employed,732,26028.45,0.45,10553.46,0.502,0,0,0,Home Improvement
CUST-2144,36,Female,140783.54,Employed,822,27157.14,0.1929,34623.43,0.3097,0,0,0,Personal
CUST-2145,22,Male,28114.71,Self-Employed,582,13689.05,0.4869,5400.12,0.419,3,2,1,Personal
CUST-2146,40,Male,37427.28,Student,630,11097.19,0.2965,5038.47,0.5635,0,0,0,Home Improvement
CUST-2147,39,Female,35973.61,Unemployed,496,23149.02,0.6435,6564.09,0.8526,1,0,0,Personal
CUST-2148,47,Male,39198.25,Student,691,4413.72,0.1126,7961.44,0.3464,0,0,0,Personal
CUST-2149,32,Male,87832.67,Employed,621,4391.63,0.05,14477.51,0.453,1,0,0,Auto
CUST-2150,21,Female,132310.09,Employed,656,25191.84,0.1904,17703.79,0.5047,2,0,0,Small Business
CUST-2151,44,Female,36855.03,Student,738,13721.13,0.3723,10868.37,0.3844,0,0,0,Personal
CUST-2152,34,Male,48085.48,Employed,672,17214.6,0.358,6100.93,0.406,0,0,0,Debt Consolidation
CUST-2153,45,Female,70090.98,Employed,667,4962.44,0.0708,12226.07,0.3604,0,0,0,Auto
CUST-2154,31,Male,122168.39,Self-Employed,632,49368.25,0.4041,20707.74,0.5446,6,0,0,Home Improvement
CUST-2155,36,Female,51456.28,Employed,783,23628.72,0.4592,9993.24,0.3609,0,0,0,Personal
CUST-2156,48,Female,58210.7,Employed,733,8981.91,0.1543,14030.97,0.409,0,0,0,Home Improvement
CUST-2157,43,Male,63759.87,Employed,701,18726.27,0.2937,12524.57,0.3142,0,0,0,Auto
CUST-2158,47,Female,41127.4,Self-Employed,582,22620.07,0.55,6552.45,0.7102,0,0,0,Personal
CUST-2159,33,Male,109275.57,Employed,622,38093.46,0.3486,14115.17,0.5862,0,0,0,Personal
CUST-2160,59,Male,42552.96,Employed,687,15195.66,0.3571,9379.57,0.4418,0,0,0,Home Improvement
CUST-2161,37,Female,35193.69,Unemployed,568,12402.26,0.3524,5352.87,0.6176,3,1,1,Small Business
CUST-2162,22,Female,137801.53,Employed,824,8226.75,0.0597,22282.65,0.294,0,0,0,Personal
CUST-2163,38,Male,65041.41,Self-Employed,661,24956.39,0.3837,7020.06,0.4563,0,0,0,Home Improvement
CUST-2164,35,Male,59636.05,Employed,511,17079.76,0.2864,6607.22,0.5556,4,3,1,Debt Consolidation
CUST-2165,32,Male,106441.39,Self-Employed,689,11037.97,0.1037,14287.28,0.2899,0,0,0,Home Improvement
CUST-2166,26,Male,34855.88,Employed,754,10265.06,0.2945,8882.82,0.2539,0,0,1,Auto
CUST-2167,35,Female,63395.36,Employed,638,8279.43,0.1306,6963.23,0.411,3,0,0,Small Business
CUST-2168,47,Female,43303.77,Self-Employed,650,14203.64,0.328,10364.11,0.5474,0,0,0,Personal
CUST-2169,43,Male,162858.1,Employed,627,29216.74,0.1794,30101.23,0.4212,1,0,0,Personal
CUST-2170,34,Male,42372.17,Self-Employed,624,12669.28,0.299,8587.07,0.5181,0,0,0,Personal
CUST-2171,39,Female,30584.19,Self-Employed,469,8985.64,0.2938,5276.37,0.6562,0,0,0,Personal
CUST-2172,38,Female,59716.4,Employed,636,16129.4,0.2701,8702.22,0.5215,3,0,0,Auto
CUST-2173,23,Female,117842.4,Self-Employed,611,48409.66,0.4108,17676.14,0.4568,3,2,0,Small Business
CUST-2174,56,Male,133247.63,Employed,764,29447.73,0.221,17672.69,0.5345,0,0,0,Home Improvement
CUST-2175,51,Female,58850.26,Employed,633,10869.64,0.1847,6095.54,0.5415,0,0,0,Auto
CUST-2176,33,Female,50887.75,Employed,682,18635.09,0.3662,11278.66,0.585,0,0,0,Home Improvement
CUST-2177,34,Female,39573.29,Unemployed,470,19770.82,0.4996,6563.66,0.6611,0,0,1,Debt Consolidation
CUST-2178,21,Male,36291.7,Employed,569,2257.34,0.0622,6836.66,0.5598,0,0,0,Auto
CUST-2179,53,Male,70791.37,Employed,590,23630.16,0.3338,11311.8,0.5597,1,0,0,Auto
CUST-2180,55,Male,143490.05,Self-Employed,673,19830.32,0.1382,27202.55,0.326,0,0,0,Small Business
CUST-2181,21,Male,104159.25,Self-Employed,787,22967.11,0.2205,13369.2,0.3326,0,0,0,Personal
CUST-2182,42,Female,45349.78,Self-Employed,704,9600.55,0.2117,11580.41,0.52,0,0,0,Small Business
CUST-2183,35,Female,54547.26,Self-Employed,590,15551.42,0.2851,9703.29,0.5458,2,0,0,Debt Consolidation
CUST-2184,34,Male,130543.92,Employed,690,25416.9,0.1947,24525.44,0.4191,0,0,0,Debt Consolidation
CUST-2185,54,Male,31454.84,Self-Employed,565,13654.55,0.4341,4918.8,0.6895,6,2,1,Debt Consolidation
CUST-2186,30,Female,53366.73,Employed,628,20423.45,0.3827,9594.75,0.33,3,0,0,Debt Consolidation
CUST-2187,40,Female,34353.04,Employed,680,13129.73,0.3822,7229.48,0.5508,0,0,0,Personal
CUST-2188,40,Female,25484.14,Unemployed,425,10818.02,0.4245,3913.07,0.71,0,0,1,Auto
CUST-2189,34,Female,37528.21,Employed,650,4713.54,0.1256,7077.07,0.4152,0,0,0,Personal
CUST-2190,25,Female,38948.3,Self-Employed,527,14336.87,0.3681,6706.62,0.657,2,2,1,Debt Consolidation
CUST-2191,42,Female,43512.45,Employed,597,16269.31,0.3739,6940.83,0.5785,0,0,0,Home Improvement
CUST-2192,39,Female,42740.18,Employed,703,5299.78,0.124,8302.06,0.3449,0,0,0,Personal
CUST-2193,48,Male,59522.23,Employed,697,4095.13,0.0688,8756.9,0.3211,0,0,0,Home Improvement
CUST-2194,25,Female,33735.58,Self-Employed,589,11743.36,0.3481,6567.9,0.5296,0,0,0,Auto
CUST-2195,46,Male,70490.19,Employed,681,12448.57,0.1766,12942.23,0.5435,0,0,0,Personal
CUST-2196,30,Female,118079.3,Self-Employed,629,51447.15,0.4357,14991.01,0.4858,0,0,0,Debt Consolidation
CUST-2197,39,Male,121414.63,Employed,611,25181.39,0.2074,11568.06,0.4026,0,0,0,Home Improvement
CUST-2198,24,Female,37188.85,Student,550,15221.4,0.4093,5196.83,0.542,6,0,0,Personal
CUST-2199,55,Female,38237.75,Employed,733,8439.07,0.2207,5449.34,0.1651,0,0,0,Auto
CUST-2200,35,Female,25395.49,Student,576,9231.26,0.3635,4229.86,0.6147,3,0,0,Auto
CUST-2201,46,Male,63982.32,Employed,553,15925.2,0.2489,7349.5,0.4198,6,2,1,Debt Consolidation
CUST-2202,62,Female,65641.54,Employed,813,14414.88,0.2196,13264.48,0.4512,0,0,0,Auto
CUST-2203,50,Female,102316.11,Employed,756,29211.25,0.2855,18002.12,0.4008,0,0,0,Debt Consolidation
CUST-2204,35,Male,28959.8,Unemployed,576,13011.64,0.4493,4189.36,0.738,6,0,1,Auto
CUST-2205,25,Male,75025.57,Employed,641,33228.82,0.4429,14323.08,0.4786,0,0,1,Debt Consolidation
CUST-2206,46,Female,133505.25,Employed,603,29544.71,0.2213,15548.64,0.557,2,2,1,Small Business
CUST-2207,28,Male,121781.2,Self-Employed,745,32771.32,0.2691,23085.54,0.3732,0,0,0,Auto
CUST-2208,47,Male,70364.75,Employed,718,8021.58,0.114,12690.38,0.3271,0,0,0,Personal
CUST-2209,46,Female,41947.86,Student,684,16997.27,0.4052,5605.54,0.4273,0,0,0,Personal
CUST-2210,35,Male,60836.47,Employed,659,14558.17,0.2393,7407.24,0.2822,0,0,0,Debt Consolidation
CUST-2211,26,Male,34083.3,Employed,704,6203.16,0.182,9987.97,0.337,0,0,0,Small Business
CUST-2212,38,Male,147269.83,Employed,614,67523.22,0.4585,16238.19,0.6293,0,0,0,Debt Consolidation
CUST-2213,37,Female,51846.37,Employed,674,14169.61,0.2733,8207.42,0.3265,0,0,0,Home Improvement
CUST-2214,53,Male,90590.83,Self-Employed,581,13362.15,0.1475,13442.88,0.4102,0,0,0,Personal
CUST-2215,46,Female,66562.12,Employed,701,3328.11,0.05,14036.17,0.358,0,0,0,Auto
CUST-2216,59,Male,41404.41,Employed,546,13485.42,0.3257,5967.87,0.6154,6,3,1,Auto
CUST-2217,41,Male,42768.77,Employed,612,6701.87,0.1567,6650.65,0.3532,0,0,0,Small Business
CUST-2218,46,Female,96684.93,Employed,567,34100.77,0.3527,14308.32,0.4453,5,0,0,Debt Consolidation
CUST-2219,35,Male,105483.08,Employed,588,18575.57,0.1761,9552.95,0.4462,0,0,0,Auto
CUST-2220,55,Female,154229.8,Employed,623,62864.07,0.4076,24567.78,0.6536,0,0,0,Small Business
CUST-2221,21,Male,25459.21,Unemployed,493,8439.73,0.3315,4317.93,0.6159,6,1,1,Home Improvement
CUST-2222,54,Male,47157.93,Employed,580,19278.16,0.4088,9238.4,0.6733,0,0,0,Auto
CUST-2223,31,Female,96953.06,Employed,504,49775.7,0.5134,6036.68,0.6321,4,2,1,Debt Consolidation
CUST-2224,40,Male,34547.38,Self-Employed,615,17501.7,0.5066,5568.51,0.5404,0,0,0,Debt Consolidation
CUST-2225,41,Female,43942.08,Employed,527,14962.28,0.3405,6192.49,0.6576,0,0,0,Debt Consolidation
CUST-2226,41,Female,85718.06,Employed,532,17889.36,0.2087,11323.67,0.7172,0,0,0,Home Improvement
CUST-2227,27,Male,46485.95,Employed,551,5313.34,0.1143,7141.79,0.3815,6,1,0,Debt Consolidation
CUST-2228,42,Female,41691.97,Employed,659,10602.27,0.2543,8072.13,0.4337,0,0,0,Personal
CUST-2229,47,Male,87899.39,Employed,575,39493.2,0.4493,12363.39,0.4176,2,0,1,Personal
CUST-2230,27,Male,61993.48,Employed,812,16248.49,0.2621,18240.56,0.3096,0,0,0,Debt Consolidation
CUST-2231,28,Female,60239.5,Employed,547,12782.82,0.2122,6123.83,0.465,4,3,1,Personal
CUST-2232,53,Male,46747.11,Employed,660,16230.6,0.3472,5204.13,0.5632,0,0,0,Home Improvement
CUST-2233,34,Female,25000.0,Employed,662,4400.0,0.176,8016.42,0.436,0,0,0,Debt Consolidation
CUST-2234,43,Female,61123.78,Employed,737,3056.19,0.05,10071.56,0.0446,0,0,0,Debt Consolidation
CUST-2235,31,Male,35903.78,Unemployed,523,17887.26,0.4982,5179.91,0.6329,1,1,1,Personal
CUST-2236,37,Female,31426.43,Employed,663,9154.52,0.2913,7478.73,0.3691,0,0,0,Small Business
CUST-2237,42,Male,79173.35,Employed,542,10854.67,0.1371,11940.21,0.548,3,0,0,Home Improvement
CUST-2238,34,Male,70990.04,Employed,525,10364.55,0.146,9490.55,0.6098,0,0,0,Home Improvement
CUST-2239,42,Female,48316.68,Employed,574,15939.67,0.3299,7311.42,0.5483,3,2,1,Debt Consolidation
CUST-2240,27,Female,86320.97,Employed,577,32543.01,0.377,14105.87,0.4978,5,1,1,Home Improvement
CUST-2241,32,Male,45366.81,Employed,583,6541.89,0.1442,4465.89,0.7229,0,0,0,Small Business
CUST-2242,37,Female,32508.79,Self-Employed,478,16546.97,0.509,3920.56,0.7655,5,2,1,Small Business
CUST-2243,26,Male,89640.58,Self-Employed,778,7090.57,0.0791,12859.13,0.382,0,0,0,Debt Consolidation
CUST-2244,24,Female,36964.46,Unemployed,527,9607.06,0.2599,4013.99,0.6474,3,2,1,Personal
CUST-2245,32,Female,26500.42,Self-Employed,663,11747.64,0.4433,5326.66,0.4253,0,0,0,Auto
CUST-2246,33,Female,82298.61,Self-Employed,716,41429.12,0.5034,13630.63,0.5944,0,0,0,Small Business
CUST-2247,45,Male,34575.46,Self-Employed,633,14041.09,0.4061,6227.29,0.4207,0,0,0,Home Improvement
CUST-2248,28,Female,49929.63,Self-Employed,518,17200.76,0.3445,4701.26,0.5431,4,0,0,Personal
CUST-2249,22,Male,35532.17,Student,595,5400.89,0.152,3647.57,0.4559,0,0,0,Personal
